MeshSize,Compiler,NumberofVariables,VariableType,NumberofNodes,NumberofCores,Dim,Communication
0.0013755955718445134,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.0,0.8,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.0,0.2,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.0013755955718445134,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.0,1.0,0.0,0.0,0.0,6
0.02167933380030934,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.0,0.4,0.0,0.0,0.0,6
0.02167933380030934,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.0,0.8,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.0,0.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.0,0.2,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.02167933380030934,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.0,1.0,0.0,0.0,0.0,6
0.004757477303164426,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.0,0.4,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.0,0.8,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.0,0.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.0,0.2,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.004757477303164426,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.0,1.0,0.0,0.0,0.0,6
0.010943835671034147,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.0,0.4,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,6
0.010943835671034147,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.0,0.8,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.0,0.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.0,0.2,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.010943835671034147,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.0,1.0,0.0,0.0,0.0,6
0.003562812185562361,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.0,0.4,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.0,0.8,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.0,0.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.0,0.2,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.003562812185562361,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.0,1.0,0.0,0.0,0.0,4
0.00020058493931404757,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.0,0.4,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.0,0.8,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.0,0.2,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.00020058493931404757,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.0,1.0,0.0,0.0,0.0,6
0.027087374559343715,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.0,0.4,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.0,0.8,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.0,0.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.0,0.2,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.027087374559343715,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.0,1.0,0.0,0.0,0.0,6
0.032658765927639825,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.0,0.4,0.0,0.0,0.0,6
0.032658765927639825,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.0,0.8,0.0,0.0,0.0,6
0.032658765927639825,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.0,0.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.0,0.2,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.032658765927639825,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.0,1.0,0.0,0.0,0.0,6
0.049097231283607115,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.0,0.4,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.0,0.8,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.0,0.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.0,0.2,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.049097231283607115,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.0,1.0,0.0,0.0,0.0,6
0.016365634569618644,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.0,0.4,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.0,0.8,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.0,0.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.0,0.2,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.016365634569618644,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.0,1.0,0.0,0.0,0.0,6
0.00033226998929376523,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.0,0.4,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.9999999999999999,0.6000000000000001,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.0,0.8,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.33333333333333337,0.8,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.9999999999999999,0.8,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.0,0.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.0,0.2,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.33333333333333337,0.2,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.6666666666666666,0.2,0.0,0.0,0.0,0
0.00033226998929376523,0.0,0.9999999999999999,0.2,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.0,1.0,0.0,0.0,0.0,6
0.00010034706544888934,0.0,0.33333333333333337,1.0,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.0,0.4,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.33333333333333337,0.4,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.9999999999999999,0.4,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.33333333333333337,0.6000000000000001,0.0,0.0,0.0,0
0.00010034706544888934,0.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,0
